flight_id,airline,source,destination,route,departure_time,arrival_time,departure_date,arrival_date,departure_hour,arrival_hour,departure_day,duration_minutes,duration_hours,is_overnight,data_quality_flag
AI178,AIR INDIA,CCU,BLR,CCU → BLR,2026-04-20 13:04:41.703,2026-04-20 14:03:41.703,2026-04-20,2026-04-20,13,14,Monday,59.0,0.9833333333333333,False,VALID
SJ089,SPICEJET,HYD,CCU,HYD → CCU,2026-04-20 12:42:41.702,2026-04-20 17:15:41.702,2026-04-20,2026-04-20,12,17,Monday,273.0,4.55,False,VALID
UK166,VISTARA,HYD,MAA,HYD → MAA,2026-04-20 12:39:41.703,2026-04-20 17:32:41.703,2026-04-20,2026-04-20,12,17,Monday,293.0,4.883333333333334,False,VALID
UK104,VISTARA,DEL,BOM,DEL → BOM,2026-04-20 12:30:41.702,2026-04-20 13:52:41.702,2026-04-20,2026-04-20,12,13,Monday,82.0,1.3666666666666667,False,VALID
6F168,INDIGO,HYD,DEL,HYD → DEL,2026-04-20 12:18:41.703,2026-04-20 15:58:41.703,2026-04-20,2026-04-20,12,15,Monday,220.0,3.6666666666666665,False,VALID
AI222,UNKNOWN,BOM,DEL,BOM → DEL,2026-04-20 12:10:41.703,2026-04-20 13:14:41.703,2026-04-20,2026-04-20,12,13,Monday,64.0,1.0666666666666667,False,VALID
SJ025,SPICEJET,BOM,CCU,BOM → CCU,2026-04-20 12:02:41.701,2026-04-20 15:29:41.701,2026-04-20,2026-04-20,12,15,Monday,207.0,3.45,False,VALID
6F255,UNKNOWN,DEL,BOM,DEL → BOM,2026-04-20 11:59:41.703,2026-04-20 15:33:41.703,2026-04-20,2026-04-20,11,15,Monday,214.0,3.566666666666667,False,VALID
UK228,VISTARA,DEL,MAA,DEL → MAA,2026-04-20 11:58:41.704,2026-04-20 15:08:41.704,2026-04-20,2026-04-20,11,15,Monday,190.0,3.1666666666666665,False,VALID
6F158,INDIGO,CCU,MAA,CCU → MAA,2026-04-20 11:58:41.703,2026-04-20 16:04:41.703,2026-04-20,2026-04-20,11,16,Monday,246.0,4.1,False,VALID
SJ218,SPICEJET,DEL,HYD,DEL → HYD,2026-04-20 11:58:41.703,2026-04-20 15:03:41.703,2026-04-20,2026-04-20,11,15,Monday,185.0,3.0833333333333335,False,VALID
6F034,INDIGO,BOM,DEL,BOM → DEL,2026-04-20 11:53:41.701,2026-04-20 12:49:41.701,2026-04-20,2026-04-20,11,12,Monday,56.0,0.9333333333333333,False,VALID
UK156,VISTARA,MAA,BLR,MAA → BLR,2026-04-20 11:50:41.703,2026-04-20 15:54:41.703,2026-04-20,2026-04-20,11,15,Monday,244.0,4.066666666666666,False,VALID
6F105,INDIGO,BLR,BOM,BLR → BOM,2026-04-20 11:46:41.702,2026-04-20 12:58:41.702,2026-04-20,2026-04-20,11,12,Monday,72.0,1.2,False,VALID
6F073,INDIGO,DEL,CCU,DEL → CCU,2026-04-20 11:38:41.702,2026-04-20 15:18:41.702,2026-04-20,2026-04-20,11,15,Monday,220.0,3.6666666666666665,False,VALID
SJ074,SPICEJET,DEL,CCU,DEL → CCU,2026-04-20 11:21:41.701,2026-04-20 12:02:41.701,2026-04-20,2026-04-20,11,12,Monday,41.0,0.6833333333333333,False,VALID
6F234,INDIGO,BOM,DEL,BOM → DEL,2026-04-20 11:20:41.704,2026-04-20 14:11:41.704,2026-04-20,2026-04-20,11,14,Monday,171.0,2.85,False,VALID
6F068,INDIGO,BLR,HYD,BLR → HYD,2026-04-20 11:17:41.701,2026-04-20 15:06:41.701,2026-04-20,2026-04-20,11,15,Monday,229.0,3.816666666666667,False,VALID
6F074,INDIGO,HYD,BOM,HYD → BOM,2026-04-20 11:09:41.702,2026-04-20 14:29:41.702,2026-04-20,2026-04-20,11,14,Monday,200.0,3.3333333333333335,False,VALID
AI038,AIR INDIA,HYD,MAA,HYD → MAA,2026-04-20 11:05:41.701,2026-04-20 15:44:41.701,2026-04-20,2026-04-20,11,15,Monday,279.0,4.65,False,VALID
AI079,AIR INDIA,CCU,BLR,CCU → BLR,2026-04-20 11:04:41.702,2026-04-20 13:19:41.702,2026-04-20,2026-04-20,11,13,Monday,135.0,2.25,False,VALID
SJ018,SPICEJET,BOM,CCU,BOM → CCU,2026-04-20 10:58:41.701,2026-04-20 13:31:41.701,2026-04-20,2026-04-20,10,13,Monday,153.0,2.55,False,VALID
6F018,INDIGO,DEL,BLR,DEL → BLR,2026-04-20 10:57:41.701,2026-04-20 11:43:41.701,2026-04-20,2026-04-20,10,11,Monday,46.0,0.7666666666666667,False,VALID
AI091,AIR INDIA,CCU,MAA,CCU → MAA,2026-04-20 10:52:41.702,2026-04-20 15:15:41.702,2026-04-20,2026-04-20,10,15,Monday,263.0,4.383333333333334,False,VALID
UK071,VISTARA,DEL,HYD,DEL → HYD,2026-04-20 10:50:41.701,2026-04-20 14:06:41.701,2026-04-20,2026-04-20,10,14,Monday,196.0,3.2666666666666666,False,VALID
AI019,AIR INDIA,BOM,CCU,BOM → CCU,2026-04-20 10:49:41.701,2026-04-20 11:51:41.701,2026-04-20,2026-04-20,10,11,Monday,62.0,1.0333333333333334,False,VALID
UK212,VISTARA,HYD,MAA,HYD → MAA,2026-04-20 10:46:41.704,2026-04-20 11:31:41.704,2026-04-20,2026-04-20,10,11,Monday,45.0,0.75,False,VALID
AI146,AIR INDIA,BLR,DEL,BLR → DEL,2026-04-20 10:40:41.702,2026-04-20 13:46:41.702,2026-04-20,2026-04-20,10,13,Monday,186.0,3.1,False,VALID
6F232,INDIGO,MAA,BLR,MAA → BLR,2026-04-20 10:39:41.704,2026-04-20 12:22:41.704,2026-04-20,2026-04-20,10,12,Monday,103.0,1.7166666666666666,False,VALID
6F084,INDIGO,CCU,HYD,CCU → HYD,2026-04-20 10:34:41.702,2026-04-20 11:34:42.000,2026-04-20,2026-04-20,10,11,Monday,60.00496666666666,1.0000827777777777,False,VALID
AI129,AIR INDIA,BOM,CCU,BOM → CCU,2026-04-20 10:29:41.702,2026-04-20 13:38:41.702,2026-04-20,2026-04-20,10,13,Monday,189.0,3.15,False,VALID
AI240,AIR INDIA,MAA,DEL,MAA → DEL,2026-04-20 10:19:41.704,2026-04-20 12:46:41.704,2026-04-20,2026-04-20,10,12,Monday,147.0,2.45,False,VALID
6F091,INDIGO,BLR,CCU,BLR → CCU,2026-04-20 10:10:41.702,2026-04-20 11:36:41.702,2026-04-20,2026-04-20,10,11,Monday,86.0,1.4333333333333333,False,VALID
UK133,VISTARA,BOM,DEL,BOM → DEL,2026-04-20 10:04:41.702,2026-04-20 13:16:41.702,2026-04-20,2026-04-20,10,13,Monday,192.0,3.2,False,VALID
SJ007,SPICEJET,BOM,CCU,BOM → CCU,2026-04-20 10:03:41.701,2026-04-20 14:53:41.701,2026-04-20,2026-04-20,10,14,Monday,290.0,4.833333333333333,False,VALID
SJ141,SPICEJET,CCU,DEL,CCU → DEL,2026-04-20 10:00:41.702,2026-04-20 13:37:41.702,2026-04-20,2026-04-20,10,13,Monday,217.0,3.6166666666666667,False,VALID
6F049,INDIGO,HYD,DEL,HYD → DEL,2026-04-20 10:00:41.701,2026-04-20 13:13:41.701,2026-04-20,2026-04-20,10,13,Monday,193.0,3.216666666666667,False,VALID
SJ235,SPICEJET,BOM,DEL,BOM → DEL,2026-04-20 09:57:41.704,2026-04-20 13:45:41.704,2026-04-20,2026-04-20,9,13,Monday,228.0,3.8,False,VALID
UK087,VISTARA,HYD,MAA,HYD → MAA,2026-04-20 09:49:41.702,2026-04-20 13:17:41.702,2026-04-20,2026-04-20,9,13,Monday,208.0,3.466666666666667,False,VALID
UK170,VISTARA,BOM,BLR,BOM → BLR,2026-04-20 09:42:41.703,2026-04-20 11:32:41.703,2026-04-20,2026-04-20,9,11,Monday,110.0,1.8333333333333333,False,VALID
SJ078,SPICEJET,DEL,HYD,DEL → HYD,2026-04-20 09:41:41.701,2026-04-20 12:49:41.701,2026-04-20,2026-04-20,9,12,Monday,188.0,3.1333333333333333,False,VALID
SJ075,SPICEJET,MAA,BLR,MAA → BLR,2026-04-20 09:26:41.701,2026-04-20 11:03:41.701,2026-04-20,2026-04-20,9,11,Monday,97.0,1.6166666666666667,False,VALID
AI159,AIR INDIA,HYD,BLR,HYD → BLR,2026-04-20 09:23:41.703,2026-04-20 11:36:41.703,2026-04-20,2026-04-20,9,11,Monday,133.0,2.216666666666667,False,VALID
UK120,VISTARA,HYD,DEL,HYD → DEL,2026-04-20 09:19:41.702,2026-04-20 13:30:41.702,2026-04-20,2026-04-20,9,13,Monday,251.0,4.183333333333334,False,VALID
AI059,AIR INDIA,CCU,DEL,CCU → DEL,2026-04-20 09:16:41.701,2026-04-20 11:43:41.701,2026-04-20,2026-04-20,9,11,Monday,147.0,2.45,False,VALID
UK040,VISTARA,HYD,CCU,HYD → CCU,2026-04-20 09:15:41.701,2026-04-20 10:32:41.701,2026-04-20,2026-04-20,9,10,Monday,77.0,1.2833333333333334,False,VALID
AI044,UNKNOWN,MAA,BLR,MAA → BLR,2026-04-20 09:03:41.701,2026-04-20 12:36:41.701,2026-04-20,2026-04-20,9,12,Monday,213.0,3.55,False,VALID
AI078,AIR INDIA,DEL,BOM,DEL → BOM,2026-04-20 08:58:41.702,2026-04-20 13:28:41.702,2026-04-20,2026-04-20,8,13,Monday,270.0,4.5,False,VALID
SJ226,SPICEJET,HYD,BOM,HYD → BOM,2026-04-20 08:47:41.704,2026-04-20 12:54:41.704,2026-04-20,2026-04-20,8,12,Monday,247.0,4.116666666666666,False,VALID
6F209,INDIGO,MAA,CCU,MAA → CCU,2026-04-20 08:40:41.703,2026-04-20 13:40:41.703,2026-04-20,2026-04-20,8,13,Monday,300.0,5.0,False,VALID
UK193,VISTARA,HYD,DEL,HYD → DEL,2026-04-20 08:39:41.703,2026-04-20 09:14:41.703,2026-04-20,2026-04-20,8,9,Monday,35.0,0.5833333333333334,False,VALID
6F092,INDIGO,MAA,BLR,MAA → BLR,2026-04-20 08:39:41.702,2026-04-20 09:15:41.702,2026-04-20,2026-04-20,8,9,Monday,36.0,0.6,False,VALID
AI208,AIR INDIA,BLR,BOM,BLR → BOM,2026-04-20 08:38:41.703,2026-04-20 11:52:41.703,2026-04-20,2026-04-20,8,11,Monday,194.0,3.2333333333333334,False,VALID
SJ227,SPICEJET,BOM,CCU,BOM → CCU,2026-04-20 08:32:41.704,2026-04-20 12:53:41.704,2026-04-20,2026-04-20,8,12,Monday,261.0,4.35,False,VALID
6F238,INDIGO,BOM,DEL,BOM → DEL,2026-04-20 08:31:41.704,2026-04-20 09:19:41.704,2026-04-20,2026-04-20,8,9,Monday,48.0,0.8,False,VALID
AI084,AIR INDIA,BOM,HYD,BOM → HYD,2026-04-20 08:31:41.702,2026-04-20 09:46:41.702,2026-04-20,2026-04-20,8,9,Monday,75.0,1.25,False,VALID
SJ228,SPICEJET,BOM,CCU,BOM → CCU,2026-04-20 08:29:41.704,2026-04-20 12:16:41.704,2026-04-20,2026-04-20,8,12,Monday,227.0,3.783333333333333,False,VALID
UK194,VISTARA,CCU,BOM,CCU → BOM,2026-04-20 08:26:41.703,2026-04-20 09:26:42.000,2026-04-20,2026-04-20,8,9,Monday,60.00495,1.0000825,False,VALID
6F126,INDIGO,CCU,MAA,CCU → MAA,2026-04-20 08:21:41.702,2026-04-20 09:39:41.702,2026-04-20,2026-04-20,8,9,Monday,78.0,1.3,False,VALID
SJ052,SPICEJET,MAA,BLR,MAA → BLR,2026-04-20 08:20:41.701,2026-04-20 09:57:41.701,2026-04-20,2026-04-20,8,9,Monday,97.0,1.6166666666666667,False,VALID
AI233,AIR INDIA,BLR,BOM,BLR → BOM,2026-04-20 08:04:41.704,2026-04-20 09:52:41.704,2026-04-20,2026-04-20,8,9,Monday,108.0,1.8,False,VALID
AI213,AIR INDIA,HYD,CCU,HYD → CCU,2026-04-20 08:03:41.703,2026-04-20 09:14:41.703,2026-04-20,2026-04-20,8,9,Monday,71.0,1.1833333333333333,False,VALID
UK076,VISTARA,MAA,CCU,MAA → CCU,2026-04-20 08:03:41.702,2026-04-20 12:26:41.702,2026-04-20,2026-04-20,8,12,Monday,263.0,4.383333333333334,False,VALID
SJ022,SPICEJET,DEL,BLR,DEL → BLR,2026-04-20 07:56:41.701,2026-04-20 11:07:41.701,2026-04-20,2026-04-20,7,11,Monday,191.0,3.183333333333333,False,VALID
SJ002,SPICEJET,DEL,BOM,DEL → BOM,2026-04-20 07:54:41.701,2026-04-20 12:40:41.701,2026-04-20,2026-04-20,7,12,Monday,286.0,4.766666666666667,False,VALID
AI163,AIR INDIA,HYD,MAA,HYD → MAA,2026-04-20 07:45:41.703,2026-04-20 08:46:41.703,2026-04-20,2026-04-20,7,8,Monday,61.0,1.0166666666666666,False,VALID
UK229,UNKNOWN,HYD,DEL,HYD → DEL,2026-04-20 07:40:41.704,2026-04-20 11:57:41.704,2026-04-20,2026-04-20,7,11,Monday,257.0,4.283333333333333,False,VALID
UK185,VISTARA,DEL,MAA,DEL → MAA,2026-04-20 07:31:41.703,2026-04-20 08:48:41.703,2026-04-20,2026-04-20,7,8,Monday,77.0,1.2833333333333334,False,VALID
6F029,INDIGO,BOM,BLR,BOM → BLR,2026-04-20 07:31:41.701,2026-04-20 11:45:41.701,2026-04-20,2026-04-20,7,11,Monday,254.0,4.233333333333333,False,VALID
6F056,INDIGO,BOM,MAA,BOM → MAA,2026-04-20 07:00:41.701,2026-04-20 08:49:41.701,2026-04-20,2026-04-20,7,8,Monday,109.0,1.8166666666666667,False,VALID
AI062,AIR INDIA,MAA,DEL,MAA → DEL,2026-04-20 06:49:41.701,2026-04-20 07:25:41.701,2026-04-20,2026-04-20,6,7,Monday,36.0,0.6,False,VALID
UK034,VISTARA,DEL,BLR,DEL → BLR,2026-04-20 06:47:41.701,2026-04-20 10:11:41.701,2026-04-20,2026-04-20,6,10,Monday,204.0,3.4,False,VALID
UK079,VISTARA,DEL,BLR,DEL → BLR,2026-04-20 06:43:41.702,2026-04-20 10:34:41.702,2026-04-20,2026-04-20,6,10,Monday,231.0,3.85,False,VALID
AI135,AIR INDIA,BLR,BOM,BLR → BOM,2026-04-20 06:40:41.702,2026-04-20 09:21:41.702,2026-04-20,2026-04-20,6,9,Monday,161.0,2.683333333333333,False,VALID
SJ061,SPICEJET,MAA,BLR,MAA → BLR,2026-04-20 06:38:41.701,2026-04-20 09:35:41.701,2026-04-20,2026-04-20,6,9,Monday,177.0,2.95,False,VALID
AI047,UNKNOWN,CCU,MAA,CCU → MAA,2026-04-20 06:36:41.701,2026-04-20 07:23:41.701,2026-04-20,2026-04-20,6,7,Monday,47.0,0.7833333333333333,False,VALID
UK210,VISTARA,DEL,CCU,DEL → CCU,2026-04-20 06:35:41.704,2026-04-20 07:30:41.704,2026-04-20,2026-04-20,6,7,Monday,55.0,0.9166666666666666,False,VALID
AI088,UNKNOWN,MAA,DEL,MAA → DEL,2026-04-20 06:34:41.702,2026-04-20 10:10:41.702,2026-04-20,2026-04-20,6,10,Monday,216.0,3.6,False,VALID
UK177,VISTARA,DEL,HYD,DEL → HYD,2026-04-20 06:21:41.703,2026-04-20 10:50:41.703,2026-04-20,2026-04-20,6,10,Monday,269.0,4.483333333333333,False,VALID
AI128,UNKNOWN,BOM,CCU,BOM → CCU,2026-04-20 06:07:41.702,2026-04-20 10:03:41.702,2026-04-20,2026-04-20,6,10,Monday,236.0,3.933333333333333,False,VALID
AI158,AIR INDIA,CCU,DEL,CCU → DEL,2026-04-20 06:04:41.703,2026-04-20 09:01:41.703,2026-04-20,2026-04-20,6,9,Monday,177.0,2.95,False,VALID
UK206,VISTARA,MAA,BLR,MAA → BLR,2026-04-20 06:01:41.703,2026-04-20 10:34:41.703,2026-04-20,2026-04-20,6,10,Monday,273.0,4.55,False,VALID
SJ138,UNKNOWN,BLR,BOM,BLR → BOM,2026-04-20 05:55:41.702,2026-04-20 06:43:41.702,2026-04-20,2026-04-20,5,6,Monday,48.0,0.8,False,VALID
AI034,AIR INDIA,DEL,BOM,DEL → BOM,2026-04-20 05:48:41.701,2026-04-20 10:31:41.701,2026-04-20,2026-04-20,5,10,Monday,283.0,4.716666666666667,False,VALID
AI012,AIR INDIA,BOM,CCU,BOM → CCU,2026-04-20 05:44:41.701,2026-04-20 09:47:41.701,2026-04-20,2026-04-20,5,9,Monday,243.0,4.05,False,VALID
6F083,INDIGO,BLR,DEL,BLR → DEL,2026-04-20 05:24:41.702,2026-04-20 06:03:41.702,2026-04-20,2026-04-20,5,6,Monday,39.0,0.65,False,VALID
SJ083,SPICEJET,MAA,BLR,MAA → BLR,2026-04-20 05:13:41.702,2026-04-20 08:17:41.702,2026-04-20,2026-04-20,5,8,Monday,184.0,3.066666666666667,False,VALID
SJ186,SPICEJET,CCU,DEL,CCU → DEL,2026-04-20 05:11:41.703,2026-04-20 07:22:41.703,2026-04-20,2026-04-20,5,7,Monday,131.0,2.183333333333333,False,VALID
UK001,VISTARA,CCU,DEL,CCU → DEL,2026-04-20 05:06:41.700,2026-04-20 06:31:41.700,2026-04-20,2026-04-20,5,6,Monday,85.0,1.4166666666666667,False,VALID
AI217,AIR INDIA,CCU,BLR,CCU → BLR,2026-04-20 04:57:41.703,2026-04-20 07:14:41.703,2026-04-20,2026-04-20,4,7,Monday,137.0,2.283333333333333,False,VALID
6F178,INDIGO,BOM,CCU,BOM → CCU,2026-04-20 04:48:41.703,2026-04-20 09:11:41.703,2026-04-20,2026-04-20,4,9,Monday,263.0,4.383333333333334,False,VALID
UK015,VISTARA,BLR,BOM,BLR → BOM,2026-04-20 04:46:41.701,2026-04-20 06:33:41.701,2026-04-20,2026-04-20,4,6,Monday,107.0,1.7833333333333334,False,VALID
AI112,AIR INDIA,DEL,BLR,DEL → BLR,2026-04-20 04:41:41.702,2026-04-20 08:24:41.702,2026-04-20,2026-04-20,4,8,Monday,223.0,3.716666666666667,False,VALID
UK100,VISTARA,CCU,BLR,CCU → BLR,2026-04-20 04:40:41.702,2026-04-20 07:12:41.702,2026-04-20,2026-04-20,4,7,Monday,152.0,2.533333333333333,False,VALID
6F133,INDIGO,MAA,BLR,MAA → BLR,2026-04-20 04:38:41.702,2026-04-20 06:25:41.702,2026-04-20,2026-04-20,4,6,Monday,107.0,1.7833333333333334,False,VALID
AI227,AIR INDIA,BLR,MAA,BLR → MAA,2026-04-20 04:31:41.703,2026-04-20 08:17:41.703,2026-04-20,2026-04-20,4,8,Monday,226.0,3.7666666666666666,False,VALID
UK093,VISTARA,HYD,CCU,HYD → CCU,2026-04-20 04:31:41.702,2026-04-20 05:21:41.702,2026-04-20,2026-04-20,4,5,Monday,50.0,0.8333333333333334,False,VALID
UK203,VISTARA,BLR,HYD,BLR → HYD,2026-04-20 04:12:41.703,2026-04-20 05:24:41.703,2026-04-20,2026-04-20,4,5,Monday,72.0,1.2,False,VALID
UK154,VISTARA,MAA,HYD,MAA → HYD,2026-04-20 04:00:41.703,2026-04-20 07:57:41.703,2026-04-20,2026-04-20,4,7,Monday,237.0,3.95,False,VALID
UK073,VISTARA,BLR,CCU,BLR → CCU,2026-04-20 03:59:41.702,2026-04-20 08:09:41.702,2026-04-20,2026-04-20,3,8,Monday,250.0,4.166666666666667,False,VALID
AI164,AIR INDIA,DEL,BLR,DEL → BLR,2026-04-20 03:57:41.703,2026-04-20 05:45:41.703,2026-04-20,2026-04-20,3,5,Monday,108.0,1.8,False,VALID
UK008,VISTARA,CCU,BLR,CCU → BLR,2026-04-20 03:57:41.701,2026-04-20 04:34:41.701,2026-04-20,2026-04-20,3,4,Monday,37.0,0.6166666666666667,False,VALID
UK051,VISTARA,HYD,DEL,HYD → DEL,2026-04-20 03:55:41.701,2026-04-20 06:55:41.701,2026-04-20,2026-04-20,3,6,Monday,180.0,3.0,False,VALID
UK208,VISTARA,DEL,CCU,DEL → CCU,2026-04-20 03:54:41.704,2026-04-20 08:51:41.704,2026-04-20,2026-04-20,3,8,Monday,297.0,4.95,False,VALID
AI150,AIR INDIA,BOM,DEL,BOM → DEL,2026-04-20 03:51:41.703,2026-04-20 04:38:41.703,2026-04-20,2026-04-20,3,4,Monday,47.0,0.7833333333333333,False,VALID
AI189,AIR INDIA,CCU,DEL,CCU → DEL,2026-04-20 03:44:41.703,2026-04-20 05:32:41.703,2026-04-20,2026-04-20,3,5,Monday,108.0,1.8,False,VALID
6F230,INDIGO,CCU,BLR,CCU → BLR,2026-04-20 03:34:41.704,2026-04-20 06:47:41.704,2026-04-20,2026-04-20,3,6,Monday,193.0,3.216666666666667,False,VALID
6F169,INDIGO,BOM,DEL,BOM → DEL,2026-04-20 03:27:41.703,2026-04-20 08:06:41.703,2026-04-20,2026-04-20,3,8,Monday,279.0,4.65,False,VALID
AI205,AIR INDIA,BLR,BOM,BLR → BOM,2026-04-20 03:26:41.703,2026-04-20 05:14:41.703,2026-04-20,2026-04-20,3,5,Monday,108.0,1.8,False,VALID
AI103,AIR INDIA,BLR,BOM,BLR → BOM,2026-04-20 03:26:41.702,2026-04-20 04:04:41.702,2026-04-20,2026-04-20,3,4,Monday,38.0,0.6333333333333333,False,VALID
6F250,UNKNOWN,DEL,BLR,DEL → BLR,2026-04-20 03:26:41.701,2026-04-20 07:30:41.701,2026-04-20,2026-04-20,3,7,Monday,244.0,4.066666666666666,False,VALID
AI246,AIR INDIA,BOM,BLR,BOM → BLR,2026-04-20 03:22:41.704,2026-04-20 06:41:41.704,2026-04-20,2026-04-20,3,6,Monday,199.0,3.316666666666667,False,VALID
6F187,INDIGO,BOM,MAA,BOM → MAA,2026-04-20 03:19:41.703,2026-04-20 07:37:41.703,2026-04-20,2026-04-20,3,7,Monday,258.0,4.3,False,VALID
AI082,AIR INDIA,DEL,CCU,DEL → CCU,2026-04-20 03:19:41.702,2026-04-20 06:01:41.702,2026-04-20,2026-04-20,3,6,Monday,162.0,2.7,False,VALID
UK116,VISTARA,CCU,BOM,CCU → BOM,2026-04-20 03:18:41.702,2026-04-20 07:06:41.702,2026-04-20,2026-04-20,3,7,Monday,228.0,3.8,False,VALID
SJ169,SPICEJET,BOM,MAA,BOM → MAA,2026-04-20 03:10:41.703,2026-04-20 07:56:41.703,2026-04-20,2026-04-20,3,7,Monday,286.0,4.766666666666667,False,VALID
AI175,AIR INDIA,BOM,HYD,BOM → HYD,2026-04-20 03:08:41.703,2026-04-20 06:55:41.703,2026-04-20,2026-04-20,3,6,Monday,227.0,3.783333333333333,False,VALID
SJ098,SPICEJET,HYD,MAA,HYD → MAA,2026-04-20 03:02:41.702,2026-04-20 03:37:41.702,2026-04-20,2026-04-20,3,3,Monday,35.0,0.5833333333333334,False,VALID
SJ191,SPICEJET,BLR,BOM,BLR → BOM,2026-04-20 03:01:41.703,2026-04-20 04:23:41.703,2026-04-20,2026-04-20,3,4,Monday,82.0,1.3666666666666667,False,VALID
SJ017,SPICEJET,DEL,MAA,DEL → MAA,2026-04-20 02:57:41.701,2026-04-20 05:00:41.701,2026-04-20,2026-04-20,2,5,Monday,123.0,2.05,False,VALID
UK188,VISTARA,MAA,BLR,MAA → BLR,2026-04-20 02:55:41.703,2026-04-20 03:44:41.703,2026-04-20,2026-04-20,2,3,Monday,49.0,0.8166666666666667,False,VALID
AI196,AIR INDIA,MAA,HYD,MAA → HYD,2026-04-20 02:52:41.703,2026-04-20 04:25:41.703,2026-04-20,2026-04-20,2,4,Monday,93.0,1.55,False,VALID
AI068,AIR INDIA,BOM,BLR,BOM → BLR,2026-04-20 02:48:41.702,2026-04-20 04:48:42.000,2026-04-20,2026-04-20,2,4,Monday,120.00496666666666,2.0000827777777777,False,VALID
SJ097,SPICEJET,BOM,CCU,BOM → CCU,2026-04-20 02:37:41.702,2026-04-20 05:27:41.702,2026-04-20,2026-04-20,2,5,Monday,170.0,2.8333333333333335,False,VALID
SJ030,SPICEJET,DEL,HYD,DEL → HYD,2026-04-20 02:36:41.701,2026-04-20 03:19:41.701,2026-04-20,2026-04-20,2,3,Monday,43.0,0.7166666666666667,False,VALID
6F179,INDIGO,HYD,MAA,HYD → MAA,2026-04-20 02:25:41.703,2026-04-20 06:40:41.703,2026-04-20,2026-04-20,2,6,Monday,255.0,4.25,False,VALID
6F156,INDIGO,MAA,BOM,MAA → BOM,2026-04-20 02:23:41.703,2026-04-20 04:57:41.703,2026-04-20,2026-04-20,2,4,Monday,154.0,2.566666666666667,False,VALID
6F250,UNKNOWN,CCU,BLR,CCU → BLR,2026-04-20 02:23:41.702,2026-04-20 02:56:41.702,2026-04-20,2026-04-20,2,2,Monday,33.0,0.55,False,VALID
SJ057,SPICEJET,BOM,CCU,BOM → CCU,2026-04-20 02:17:41.701,2026-04-20 05:29:41.701,2026-04-20,2026-04-20,2,5,Monday,192.0,3.2,False,VALID
6F036,INDIGO,CCU,BLR,CCU → BLR,2026-04-20 02:14:41.701,2026-04-20 06:57:41.701,2026-04-20,2026-04-20,2,6,Monday,283.0,4.716666666666667,False,VALID
6F201,INDIGO,CCU,BOM,CCU → BOM,2026-04-20 02:09:41.703,2026-04-20 06:49:41.703,2026-04-20,2026-04-20,2,6,Monday,280.0,4.666666666666667,False,VALID
6F143,INDIGO,CCU,DEL,CCU → DEL,2026-04-20 02:09:41.702,2026-04-20 06:08:41.702,2026-04-20,2026-04-20,2,6,Monday,239.0,3.9833333333333334,False,VALID
6F177,INDIGO,HYD,MAA,HYD → MAA,2026-04-20 02:03:41.703,2026-04-20 04:25:41.703,2026-04-20,2026-04-20,2,4,Monday,142.0,2.3666666666666667,False,VALID
6F031,INDIGO,BOM,BLR,BOM → BLR,2026-04-20 02:00:41.701,2026-04-20 06:37:41.701,2026-04-20,2026-04-20,2,6,Monday,277.0,4.616666666666666,False,VALID
UK165,VISTARA,DEL,BLR,DEL → BLR,2026-04-20 01:51:41.703,2026-04-20 06:04:41.703,2026-04-20,2026-04-20,1,6,Monday,253.0,4.216666666666667,False,VALID
6F122,INDIGO,DEL,BLR,DEL → BLR,2026-04-20 01:44:41.702,2026-04-20 05:28:41.702,2026-04-20,2026-04-20,1,5,Monday,224.0,3.7333333333333334,False,VALID
AI009,UNKNOWN,DEL,CCU,DEL → CCU,2026-04-20 01:31:41.701,2026-04-20 04:05:41.701,2026-04-20,2026-04-20,1,4,Monday,154.0,2.566666666666667,False,VALID
6F046,INDIGO,DEL,BLR,DEL → BLR,2026-04-20 01:27:41.701,2026-04-20 05:08:41.701,2026-04-20,2026-04-20,1,5,Monday,221.0,3.683333333333333,False,VALID
AI051,AIR INDIA,MAA,BLR,MAA → BLR,2026-04-20 01:27:41.701,2026-04-20 02:22:41.701,2026-04-20,2026-04-20,1,2,Monday,55.0,0.9166666666666666,False,VALID
UK222,VISTARA,BOM,CCU,BOM → CCU,2026-04-20 01:22:41.704,2026-04-20 02:57:41.704,2026-04-20,2026-04-20,1,2,Monday,95.0,1.5833333333333333,False,VALID
SJ127,SPICEJET,BOM,DEL,BOM → DEL,2026-04-20 01:21:41.702,2026-04-20 03:58:41.702,2026-04-20,2026-04-20,1,3,Monday,157.0,2.6166666666666667,False,VALID
AI226,UNKNOWN,BLR,HYD,BLR → HYD,2026-04-20 01:19:41.703,2026-04-20 04:08:41.703,2026-04-20,2026-04-20,1,4,Monday,169.0,2.816666666666667,False,VALID
AI216,AIR INDIA,BOM,CCU,BOM → CCU,2026-04-20 01:10:41.703,2026-04-20 02:34:41.703,2026-04-20,2026-04-20,1,2,Monday,84.0,1.4,False,VALID
6F058,INDIGO,BOM,CCU,BOM → CCU,2026-04-20 01:04:41.701,2026-04-20 03:33:41.701,2026-04-20,2026-04-20,1,3,Monday,149.0,2.4833333333333334,False,VALID
